관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
44810-00049,예당3(3호소공원),소공원,,충청남도 예산군 고덕면 오추리 815,36.76915219,126.726764,6391,운동기구,,파고라+벤치,,,2010-06-14,충청남도 예산군청,041-339-7622,2022-03-30
44810-00010,예당1(근린공원),근린공원,,충청남도 예산군 고덕면 오추리 816,36.76478307,126.7222481,44132,다목적구장,조합놀이대,정자+벤치,,,2010-06-14,충청남도 예산군청,041-339-7622,2022-03-30
44810-00048,예당2(2호소공원),소공원,,충청남도 예산군 고덕면 지곡리 438,36.76007048,126.724315,9283,운동기구,,파고라+벤치,,,2010-06-14,충청남도 예산군청,041-339-7622,2022-03-30
44810-00054,비도시1(의좋은형제공원),역사공원,,충청남도 예산군 대흥면 상중리 276,36.606529,126.792195,9128,,민속그네,농막+벤치,,,2008-12-22,충청남도 예산군청,041-339-7622,2022-03-30
44810-00044,덕산4(4호소공원),소공원,,충청남도 예산군 덕산면 신평리 175-8,36.693766,126.663061,377,,,,,,2011-08-01,충청남도 예산군청,041-339-7622,2022-03-30
44810-00045,덕산5(5호소공원),소공원,,충청남도 예산군 덕산면 신평리 179-1,36.693563,126.663387,510,,,,,,2011-08-01,충청남도 예산군청,041-339-7622,2022-03-30
44810-00007,덕산1(덕산공원),근린공원,,충청남도 예산군 덕산면 읍내리 348-5,36.706112,126.668422,12105,운동기구,,정자+벤치,,,1992-03-19,충청남도 예산군청,041-339-7622,2022-03-30
44810-00046,내포1(두레1소공원),소공원,,충청남도 예산군 삽교읍 목리 1007,36.66291548,126.6814975,968,,,벤치,,,2009-03-20,충청남도 예산군청,041-339-7622,2022-03-30
44810-00030,내포12(개미공원),어린이공원,,충청남도 예산군 삽교읍 목리 1067,36.66325506,126.6826115,1712,공중걷기,조합놀이대,파고라+벤치,,,2009-03-20,충청남도 예산군청,041-339-7622,2022-03-30
44810-00031,내포13(나비공원),어린이공원,,충청남도 예산군 삽교읍 목리 1140,36.66346836,126.6844092,1553,허리돌리기,조합놀이대,파고라+벤치,,,2009-03-20,충청남도 예산군청,041-339-7622,2022-03-30
44810-00053,내포1(애향공원),역사공원,,충청남도 예산군 삽교읍 목리 1182,36.66190273,126.6823269,55988,족구장,바닥분수,정자+벤치,야외무대,,2009-03-20,충청남도 예산군청,041-339-7622,2022-03-30
44810-00047,내포2(두레3소공원),소공원,,충청남도 예산군 삽교읍 목리 1243,36.66034365,126.6854536,1415,,,벤치,,,2009-03-20,충청남도 예산군청,041-339-7622,2022-03-30
44810-00026,내포7(하늘놀이공원),어린이공원,,충청남도 예산군 삽교읍 목리 1276,36.66846437,126.685394,4664,파워프레스,조합놀이대,파고라+벤치,,,2009-03-20,충청남도 예산군청,041-339-7622,2022-03-30
44810-00028,내포9(숲속하늘소공원),어린이공원,,충청남도 예산군 삽교읍 목리 1807,36.6695102,126.6872445,3742,바디싣업,,파고라+벤치,,,2009-03-20,충청남도 예산군청,041-339-7622,2022-03-30
44810-00029,내포11(사슴벌레공원),어린이공원,,충청남도 예산군 삽교읍 목리 1933,36.66752428,126.6881518,2433,트위스트,조합놀이대,파고라+벤치,,,2009-03-20,충청남도 예산군청,041-339-7622,2022-03-30
44810-00025,내포6(풍뎅이숲공원),어린이공원,,충청남도 예산군 삽교읍 목리 1964,36.66751801,126.6816922,7382,등허리근육풀기,자이언트그네,파고라+벤치,,,2009-03-20,충청남도 예산군청,041-339-7622,2022-03-30
44810-00027,내포8(거미줄놀이공원),어린이공원,,충청남도 예산군 삽교읍 목리 289,36.67180251,126.6846709,1841,,,,,,2009-03-20,충청남도 예산군청,041-339-7622,2022-03-30
44810-00023,내포4(쇠똥구리공원),어린이공원,,충청남도 예산군 삽교읍 목리 612-61,36.66583204,126.671496,6995,,,,,,2009-03-20,충청남도 예산군청,041-339-7622,2022-03-30
44810-00008,내포1(수암천공원),근린공원,,충청남도 예산군 삽교읍 목리 687-31,36.66854081,126.6678232,24207,,,,,,2009-03-20,충청남도 예산군청,041-339-7622,2022-03-30
44810-00055,내포1(홍예공원),문화공원,,충청남도 예산군 삽교읍 목리 764,36.65875766,126.6648833,121194,축구장,바닥분수,파고라+벤치,야외무대,,2009-03-20,충청남도 예산군청,041-339-7622,2022-03-30
44810-00024,내포5(소금쟁이공원),어린이공원,,충청남도 예산군 삽교읍 목리 880,36.66622729,126.6777794,2500,허리돌리기,조합놀이대,파고라+벤치,,,2009-03-20,충청남도 예산군청,041-339-7622,2022-03-30
44810-00009,내포2(목리천공원),근린공원,,충청남도 예산군 삽교읍 목리 923,36.66128683,126.6735692,106217,농구장,,파고라+벤치,,,2009-03-20,충청남도 예산군청,041-339-7622,2022-03-30
44810-00058,신도시20(주제공원),체육공원,,충청남도 예산군 삽교읍 목리 산52-1,36.670585,126.673206,45404,,,,,,2009-03-20,충청남도 예산군청,041-339-7622,2022-03-30
44810-00039,삽교10(10호소공원),소공원,,충청남도 예산군 삽교읍 신가리 20-24,36.68530932,126.7493395,3184,,,,,,2009-10-30,충청남도 예산군청,041-339-7622,2022-03-30
44810-00038,삽교7(7호소공원),소공원,,충청남도 예산군 삽교읍 신가리 24-189,36.684392,126.7443645,154,,,,,,2007-10-10,충청남도 예산군청,041-339-7622,2022-03-30
44810-00006,삽교9(9호근린공원),근린공원,,충청남도 예산군 삽교읍 신가리 266-46,36.68546479,126.7382239,23176,운동기구,,파고라+벤치,야외무대,,2009-10-30,충청남도 예산군청,041-339-7622,2022-03-30
44810-00020,내포1(무당벌레공원),어린이공원,,충청남도 예산군 삽교읍 신리 281-7,36.402039,126.403052,2522,,,,,,2009-03-20,충청남도 예산군청,041-339-7622,2022-03-30
44810-00021,내포2(자연소리공원),어린이공원,,충청남도 예산군 삽교읍 신리 294-24,36.401941,126.404767,2399,,,,,,2009-03-20,충청남도 예산군청,041-339-7622,2022-03-30
44810-00022,내포3(여치공원),어린이공원,,충청남도 예산군 삽교읍 신리 298-2,36.401698,126.410107,5893,,,,,,2009-03-20,충청남도 예산군청,041-339-7622,2022-03-30
44810-00040,삽교11(11호소공원),소공원,,충청남도 예산군 삽교읍 월산리 172,36.67436347,126.7611888,3916,운동기구,,파고라+벤치,,,2009-11-30,충청남도 예산군청,041-339-7622,2022-03-30
44810-00043,삽교15(15호소공원),소공원,,충청남도 예산군 삽교읍 효림리 481,36.67725156,126.7513703,2499,,,,,,2009-11-30,충청남도 예산군청,041-339-7622,2022-03-30
44810-00019,삽교13(13호어린이공원),어린이공원,,충청남도 예산군 삽교읍 효림리 535,36.671704,126.751444,7173,,,,,,2009-11-30,충청남도 예산군청,041-339-7622,2022-03-30
44810-00042,삽교14(14호소공원),소공원,,충청남도 예산군 삽교읍 효림리 561,36.67902736,126.7521543,12074,,,,,,2009-11-30,충청남도 예산군청,041-339-7622,2022-03-30
44810-00051,예산1(동학농민혁명기념공원),역사공원,,충청남도 예산군 예산읍 관작리 288-9,36.71573482,126.8423874,13621,,,정자+벤치,,,2017-12-20,충청남도 예산군청,041-339-7622,2022-03-30
44810-00018,예산16(16호어린이공원),어린이공원,,충청남도 예산군 예산읍 대회리 227,36.674645,126.848025,1689,,,,,,2015-01-23,충청남도 예산군청,041-339-7622,2022-03-30
44810-00005,예산13(대회공원),근린공원,,충청남도 예산군 예산읍 대회리 294-4,36.674166,126.856149,1525,운동기구,,파고라+벤치,,,1998-04-23,충청남도 예산군청,041-339-7622,2022-03-30
44810-00017,예산14(14호어린이공원),어린이공원,,충청남도 예산군 예산읍 발연리 253-2,36.696807,126.8326325,1852,,물놀이터,파고라+벤치,,,2005-04-20,충청남도 예산군청,041-339-7622,2022-03-30
44810-00003,예산4(예산공원),근린공원,,충청남도 예산군 예산읍 산성리 122,36.687254,126.838007,29967,,,정자+벤치,,,1985-12-27,충청남도 예산군청,041-339-7622,2022-03-30
44810-00052,예산2(산성공원),역사공원,,충청남도 예산군 예산읍 산성리 275-56,36.69222413,126.8230439,130248,,,,,,1985-12-27,충청남도 예산군청,041-339-7622,2022-03-30
44810-00016,예산11(11호어린이공원),어린이공원,,충청남도 예산군 예산읍 산성리 662,36.694237,126.835178,1782,족구장,조합놀이대,파고라+벤치,,,1991-06-15,충청남도 예산군청,041-339-7622,2022-03-30
44810-00032,예산10(10호소공원),소공원,,충청남도 예산군 예산읍 산성리 697-1,36.691798,126.829513,808,족구장,,,,,1991-06-15,충청남도 예산군청,041-339-7622,2022-03-30
44810-00015,예산9(9호어린이공원),어린이공원,,충청남도 예산군 예산읍 산성리 750,36.691933,126.834646,2770,운동기구,물놀이터,파고라+벤치,,,1991-06-15,충청남도 예산군청,041-339-7622,2022-03-30
44810-00012,예산5(5호어린이공원),어린이공원,,충청남도 예산군 예산읍 산성리 858,36.690917,126.832637,1500,,조합놀이대,파고라+벤치,,,1985-12-27,충청남도 예산군청,041-339-7622,2022-03-30
44810-00013,예산6(나래공원),어린이공원,,충청남도 예산군 예산읍 산성리 95-2,36.688031,126.841471,1500,다목적구장,조합놀이대(제거),파고라+벤치,,,1985-12-27,충청남도 예산군청,041-339-7622,2022-03-30
44810-00033,예산17(17호소공원),소공원,,충청남도 예산군 예산읍 예산리 770,36.68273504,126.8458339,1731,운동기구,,벤치,,,2009-02-10,충청남도 예산군청,041-339-7622,2022-03-30
44810-00037,예산22(22호소공원),소공원,,충청남도 예산군 예산읍 예산리 772,36.68191856,126.8462937,2654,,,파고라+벤치,,,2013-10-10,충청남도 예산군청,041-339-7622,2022-03-30
44810-00036,예산21(21호소공원),소공원,,충청남도 예산군 예산읍 예산리 778,36.67978244,126.8440027,4076,,,,,,2013-10-10,충청남도 예산군청,041-339-7622,2022-03-30
44810-00034,예산18(18호소공원),소공원,,충청남도 예산군 예산읍 예산리 802,36.67939916,126.8431662,1084,,,,,,2009-02-10,충청남도 예산군청,041-339-7622,2022-03-30
44810-00035,예산19(19호소공원),소공원,,충청남도 예산군 예산읍 예산리 803,36.67881211,126.8430627,1208,,,,,,2009-02-10,충청남도 예산군청,041-339-7622,2022-03-30
44810-00001,예산1(중앙공원),근린공원,,충청남도 예산군 예산읍 예산리 산13-1,36.683274,126.8420678,202568,운동기구,,정자+벤치,,,1969-02-03,충청남도 예산군청,041-339-7622,2022-03-30
44810-00002,예산2(창소공원),근린공원,,충청남도 예산군 예산읍 창소리 103-1,36.725607,126.835862,33030,,,,,,1973-12-31,충청남도 예산군청,041-339-7622,2022-03-30
44810-00014,예산7(상록공원),어린이공원,,충청남도 예산군 예산읍 창소리 277-5,36.73161503,126.8409217,1320,운동기구,,정자+벤치,,,1985-12-27,충청남도 예산군청,041-339-7622,2022-03-30
44810-00004,예산12(삽티공원),근린공원,,충청남도 예산군 예산읍 향천리 산68,36.67879085,126.8568495,69591,,조합놀이대(제거),정자+벤치,,,1997-04-23,충청남도 예산군청,041-339-7622,2022-03-30
44810-00041,삽교12(12호소공원),소공원,,충청남도 예산군 응봉면 주령리 410,36.67060203,126.7595288,3814,,,,,,2009-11-30,충청남도 예산군청,041-339-7622,2022-03-30
44810-00056,비도시2(문화공원),문화공원,,충청남도 예산군 응봉면 증곡리 529,36.6617464,126.7709897,1550,,,,,,2009-11-19,충청남도 예산군청,041-339-7622,2022-03-30
44131-00001,일봉공원(다가2),어린이공원,,충청남도 천안시 동남구 다가동 377-1,36.799578,127.135897,2320,농구장,조합놀이대+그네,,,,1978-03-02,충청남도 천안시청,041-521-2723,2022-03-30
44131-00002,다가공원(다가1),어린이공원,,충청남도 천안시 동남구 다가동 391-1,36.79987952,127.141273,1440,,조합놀이대+흔들놀이,,,,1978-03-02,충청남도 천안시청,041-521-2723,2022-03-30
44131-00003,다가말공원(다가3),어린이공원,,충청남도 천안시 동남구 다가동 409-9,36.798055,127.1382083,1525,농구장,조합놀이대,,,,1978-03-02,충청남도 천안시청,041-521-2723,2022-03-30
44131-00004,천안천공원,어린이공원,,충청남도 천안시 동남구 다가동 462-45,36.795578,127.150311,6364,,물놀이형 조합놀이대,,,,2001-01-18,충청남도 천안시청,041-521-2723,2022-03-30
44131-00005,봉명공원(봉명1),어린이공원,,충청남도 천안시 동남구 봉명동 209-3,36.806315,127.1348294,1864,농구장,그네+조합놀이대,,,,1981-04-11,충청남도 천안시청,041-521-2723,2022-03-30
44131-00006,개목공원(봉명2),어린이공원,,충청남도 천안시 동남구 봉명동 255,36.816309,127.132185,2454,농구장,그네+흔들놀이,,,,1987-06-12,충청남도 천안시청,041-521-2723,2022-03-30
44131-00007,솔모루공원(봉명5),어린이공원,,충청남도 천안시 동남구 봉명동 426,36.813383,127.132782,2458,농구장,조합놀이대,,,,1990-02-27,충청남도 천안시청,041-521-2723,2022-03-30
44131-00008,봉서공원(봉명3),어린이공원,,충청남도 천안시 동남구 봉명동 492,36.811879,127.131446,2455,농구장,조합놀이대+흔들놀이,,,,1987-06-12,충청남도 천안시청,041-521-2723,2022-03-30
44131-00009,남산공원,근린공원,,충청남도 천안시 동남구 사직동 284-39,36.799908,127.149293,15000,,,,,,1968-08-10,충청남도 천안시청,041-521-2723,2022-03-30
44131-00010,삼거리공원,근린공원,,충청남도 천안시 동남구 삼룡동 291-4,36.784216,127.1677013,192169,다목적구장,,화장실+주차장,,,2000-06-21,충청남도 천안시청,041-521-2723,2022-03-30
44131-00011,생활권공원,근린공원,,충청남도 천안시 동남구 성남면 대화리 313,36.74246074,127.2550095,55410,,,,,,2009-04-07,충청남도 천안시청,041-521-2723,2022-03-30
44131-00012,생활권공원,근린공원,,충청남도 천안시 동남구 성남면 대화리 315,36.739678,127.259838,32260,,,,,,2009-04-07,충청남도 천안시청,041-521-2723,2022-03-30
44131-00013,생활권공원,근린공원,,충청남도 천안시 동남구 성남면 대화리 376,36.73608467,127.2584033,94186,,,,,,2009-04-07,충청남도 천안시청,041-521-2723,2022-03-30
44131-00014,천안온천중앙공원,근린공원,,충청남도 천안시 동남구 성남면 용원리 668,36.757753,127.226102,37125,,,화장실,,,2008-12-01,충청남도 천안시청,041-521-2723,2022-03-30
44131-00015,생활권공원,소공원,,충청남도 천안시 동남구 수신면 신풍리 575,36.738997,127.265699,2042,,,,,,2012-04-04,충청남도 천안시청,041-521-2723,2022-03-30
44131-00016,소리공원,어린이공원,,충청남도 천안시 동남구 신방동 1073,36.777332,127.130359,2330,,흔들놀이,,,,2005-08-22,충청남도 천안시청,041-521-2723,2022-03-30
44131-00017,산마루공원,어린이공원,,충청남도 천안시 동남구 신방동 1392,36.772609,127.128786,2841,농구장,조합놀이대+흔들놀이,,,,2005-08-22,충청남도 천안시청,041-521-2723,2022-03-30
44131-00018,무지개공원,어린이공원,,충청남도 천안시 동남구 신방동 1600,36.776157,127.136605,3116,,조합놀이대,,,,2005-08-22,충청남도 천안시청,041-521-2723,2022-03-30
44131-00019,중앙공원,근린공원,,충청남도 천안시 동남구 신방동 1894,36.771882,127.131169,15918,베드민턴장,조합놀이대,,,,2005-08-22,충청남도 천안시청,041-521-2723,2022-03-30
44131-00020,꽃내음공원,어린이공원,,충청남도 천안시 동남구 신방동 1925,36.770997,127.130926,2434,,조합놀이대,,,,2005-08-22,충청남도 천안시청,041-521-2723,2022-03-30
44131-00021,신방2공원,어린이공원,,충청남도 천안시 동남구 신방동 896,36.793032,127.131714,1770,농구장,조합놀이대,,,,1993-02-18,충청남도 천안시청,041-521-2723,2022-03-30
44131-00022,3호공원,근린공원,,충청남도 천안시 동남구 풍세면 보성리 818,36.725448,127.0960662,32195,,,,,,2007-08-20,충청남도 천안시청,041-521-2723,2022-03-30
44131-00022,신방3공원,어린이공원,,충청남도 천안시 동남구 신방동 898,36.791565,127.129518,1592,농구장,조합놀이대+그네,,,,1993-02-18,충청남도 천안시청,041-521-2723,2022-03-30
